Datum;Gemeinde;Geschlecht;Staatsangehoerigkeit;Anzahl;Jahr;Wohnviertel-Name;Wohnviertel-ID
31. Dezember 2000;Basel;W;Südafrika;3;2000;Matthäus;17
31. Dezember 1989;Basel;M;Ex-Jugoslawien;425;1989;Matthäus;17
31. Dezember 1989;Basel;W;Tunesien;2;1989;Matthäus;17
31. Dezember 1990;Basel;M;Bangladesch;1;1990;Matthäus;17
31. Dezember 1990;Basel;M;Chile;4;1990;Matthäus;17
31. Dezember 1990;Basel;M;Deutschland;238;1990;Matthäus;17
31. Dezember 1981;Basel;M;China;3;1981;Matthäus;17
31. Dezember 1981;Basel;M;Deutschland;176;1981;Matthäus;17
31. Dezember 1981;Basel;M;Ecuador;1;1981;Matthäus;17
31. Dezember 1981;Basel;M;Ungarn;34;1981;Matthäus;17
31. Dezember 1981;Basel;M;Vereinigtes Königreich;25;1981;Matthäus;17
31. Dezember 1981;Basel;M;Österreich;33;1981;Matthäus;17
31. Dezember 1981;Basel;W;Polen;3;1981;Matthäus;17
31. Dezember 1982;Basel;M;Belgien;4;1982;Matthäus;17
31. Dezember 1982;Basel;M;Indonesien;1;1982;Matthäus;17
31. Dezember 1982;Basel;M;Irak;1;1982;Matthäus;17
31. Dezember 1982;Basel;M;Japan;7;1982;Matthäus;17
31. Dezember 1982;Basel;M;Portugal;12;1982;Matthäus;17
31. Dezember 1982;Basel;M;Türkei;273;1982;Matthäus;17
31. Dezember 1982;Basel;W;China;2;1982;Matthäus;17
31. Dezember 1982;Basel;W;Jordanien;2;1982;Matthäus;17
31. Dezember 1982;Basel;W;Neuseeland;1;1982;Matthäus;17
31. Dezember 1982;Basel;W;Thailand;3;1982;Matthäus;17
31. Dezember 1982;Basel;W;Tschechoslowakei;34;1982;Matthäus;17
31. Dezember 1983;Basel;M;Bulgarien;2;1983;Matthäus;17
31. Dezember 1983;Basel;M;El Salvador;5;1983;Matthäus;17
31. Dezember 1983;Basel;M;Israel;3;1983;Matthäus;17
31. Dezember 1983;Basel;M;Vereinigte Staaten;30;1983;Matthäus;17
31. Dezember 1983;Basel;W;Chile;9;1983;Matthäus;17
31. Dezember 1983;Basel;W;Deutschland;193;1983;Matthäus;17
31. Dezember 1983;Basel;W;Italien;1119;1983;Matthäus;17
31. Dezember 1983;Basel;W;Niederlande;3;1983;Matthäus;17
31. Dezember 1983;Basel;W;Togo;1;1983;Matthäus;17
31. Dezember 1983;Basel;W;Türkei;215;1983;Matthäus;17
31. Dezember 1979;Basel;M;Bolivien;2;1979;Matthäus;17
31. Dezember 1979;Basel;M;Chile;5;1979;Matthäus;17
31. Dezember 1979;Basel;M;China;4;1979;Matthäus;17
31. Dezember 1979;Basel;M;Neuseeland;2;1979;Matthäus;17
31. Dezember 1979;Basel;M;Rumänien;1;1979;Matthäus;17
31. Dezember 1979;Basel;M;Trinidad und Tobago;1;1979;Matthäus;17
31. Dezember 1979;Basel;M;Ungarn;26;1979;Matthäus;17
31. Dezember 1979;Basel;M;Vereinigte Staaten;20;1979;Matthäus;17
31. Dezember 1979;Basel;W;Kanada;1;1979;Matthäus;17
31. Dezember 1979;Basel;W;Polen;2;1979;Matthäus;17
31. Dezember 2008;Basel;M;Argentinien;2;2008;Matthäus;17
31. Dezember 2008;Basel;M;Belgien;12;2008;Matthäus;17
31. Dezember 2008;Basel;M;Ecuador;6;2008;Matthäus;17
31. Dezember 2008;Basel;M;Frankreich;58;2008;Matthäus;17
31. Dezember 2008;Basel;M;Griechenland;11;2008;Matthäus;17
31. Dezember 2008;Basel;M;Guinea-Bissau;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Kasachstan;2;2008;Matthäus;17
31. Dezember 2008;Basel;M;Litauen;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Myanmar;4;2008;Matthäus;17
31. Dezember 2008;Basel;M;Paraguay;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Slowenien;13;2008;Matthäus;17
31. Dezember 2008;Basel;M;Sri Lanka;90;2008;Matthäus;17
31. Dezember 2008;Basel;M;Syrien;6;2008;Matthäus;17
31. Dezember 2008;Basel;W;Korea (Süd-);6;2008;Matthäus;17
31. Dezember 2008;Basel;W;Kroatien;79;2008;Matthäus;17
31. Dezember 2008;Basel;W;Libanon;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Litauen;1;2008;Matthäus;17
31. Dezember 1998;Basel;M;Bulgarien;1;1998;Matthäus;17
31. Dezember 1998;Basel;M;Gambia;1;1998;Matthäus;17
31. Dezember 1999;Basel;W;China;14;1999;Matthäus;17
31. Dezember 1999;Basel;W;Eritrea;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Jamaika;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Moldova;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Pakistan;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Slowakei;1;1999;Matthäus;17
31. Dezember 2007;Basel;M;Bangladesch;12;2007;Matthäus;17
31. Dezember 2007;Basel;W;Myanmar;2;2007;Matthäus;17
31. Dezember 1992;Basel;M;Schweden;6;1992;Matthäus;17
31. Dezember 1992;Basel;M;Schweiz;4103;1992;Matthäus;17
31. Dezember 1992;Basel;M;Spanien;452;1992;Matthäus;17
31. Dezember 1992;Basel;W;Italien;930;1992;Matthäus;17
31. Dezember 1992;Basel;W;Philippinen;8;1992;Matthäus;17
31. Dezember 1995;Basel;M;Afghanistan;4;1995;Matthäus;17
31. Dezember 1995;Basel;M;Australien;4;1995;Matthäus;17
31. Dezember 1995;Basel;M;Südafrika;1;1995;Matthäus;17
31. Dezember 1995;Basel;M;Tschad;1;1995;Matthäus;17
31. Dezember 2007;Basel;M;Dominikanische Republik;21;2007;Matthäus;17
31. Dezember 2007;Basel;M;Irland;5;2007;Matthäus;17
31. Dezember 2007;Basel;M;Marokko;16;2007;Matthäus;17
31. Dezember 2007;Basel;M;Norwegen;3;2007;Matthäus;17
31. Dezember 2007;Basel;M;Togo;4;2007;Matthäus;17
31. Dezember 2007;Basel;M;Union der Sozialistischen Sowjetrepu;1;2007;Matthäus;17
31. Dezember 2007;Basel;W;Afghanistan;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Côte d'Ivoire;4;2007;Matthäus;17
31. Dezember 2007;Basel;W;El Salvador;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Pakistan;5;2007;Matthäus;17
31. Dezember 2007;Basel;W;Polen;17;2007;Matthäus;17
31. Dezember 2007;Basel;W;Sri Lanka;66;2007;Matthäus;17
31. Dezember 2007;Basel;W;Vietnam;20;2007;Matthäus;17
31. Dezember 2008;Basel;M;Bulgarien;7;2008;Matthäus;17
31. Dezember 2008;Basel;M;Deutschland;678;2008;Matthäus;17
31. Dezember 2008;Basel;M;Schweiz;3864;2008;Matthäus;17
31. Dezember 2008;Basel;W;Griechenland;6;2008;Matthäus;17
31. Dezember 2008;Basel;W;Indonesien;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Irland;6;2008;Matthäus;17
31. Dezember 2008;Basel;W;Kenia;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Slowenien;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Togo;1;2008;Matthäus;17
31. Dezember 2000;Basel;W;Sri Lanka;100;2000;Matthäus;17
31. Dezember 2000;Basel;W;Vietnam;19;2000;Matthäus;17
31. Dezember 2010;Basel;M;Jemen;3;2010;Matthäus;17
31. Dezember 2010;Basel;M;Ungarn;13;2010;Matthäus;17
31. Dezember 2010;Basel;M;Vereinigte Staaten;44;2010;Matthäus;17
31. Dezember 2010;Basel;W;Kenia;3;2010;Matthäus;17
31. Dezember 2010;Basel;W;Kolumbien;11;2010;Matthäus;17
31. Dezember 2010;Basel;W;Mongolei;4;2010;Matthäus;17
31. Dezember 2000;Basel;W;El Salvador;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Frankreich;45;2000;Matthäus;17
31. Dezember 2000;Basel;W;Lettland;1;2000;Matthäus;17
31. Dezember 2000;Basel;W;Luxemburg;1;2000;Matthäus;17
31. Dezember 2000;Basel;W;Vereinigte Staaten;13;2000;Matthäus;17
31. Dezember 1997;Basel;M;Armenien;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Bangladesch;3;1997;Matthäus;17
31. Dezember 1997;Basel;M;Korea (Süd-);2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Nigeria;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Philippinen;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Schweden;5;1997;Matthäus;17
31. Dezember 1997;Basel;M;Togo;1;1997;Matthäus;17
31. Dezember 1997;Basel;M;Vereinigte Staaten;24;1997;Matthäus;17
31. Dezember 1997;Basel;W;Brasilien;16;1997;Matthäus;17
31. Dezember 1997;Basel;W;Chile;4;1997;Matthäus;17
31. Dezember 1997;Basel;W;Costa Rica;1;1997;Matthäus;17
31. Dezember 1997;Basel;W;Côte d'Ivoire;1;1997;Matthäus;17
31. Dezember 1997;Basel;W;Irland;4;1997;Matthäus;17
31. Dezember 1997;Basel;W;Kamerun;2;1997;Matthäus;17
31. Dezember 1997;Basel;W;Kenia;3;1997;Matthäus;17
31. Dezember 1997;Basel;W;Kuba;4;1997;Matthäus;17
31. Dezember 1997;Basel;W;Pakistan;1;1997;Matthäus;17
31. Dezember 1997;Basel;W;Philippinen;7;1997;Matthäus;17
31. Dezember 1997;Basel;W;Spanien;298;1997;Matthäus;17
31. Dezember 1997;Basel;W;Vereinigtes Königreich;31;1997;Matthäus;17
31. Dezember 1998;Basel;W;Cabo Verde;6;1998;Matthäus;17
31. Dezember 1998;Basel;W;Kongo (Brazzaville);1;1998;Matthäus;17
31. Dezember 1998;Basel;W;Philippinen;6;1998;Matthäus;17
31. Dezember 1998;Basel;W;Polen;4;1998;Matthäus;17
31. Dezember 1998;Basel;W;Schweiz;4202;1998;Matthäus;17
31. Dezember 1999;Basel;M;Pakistan;10;1999;Matthäus;17
31. Dezember 1999;Basel;M;Schweiz;3668;1999;Matthäus;17
31. Dezember 1999;Basel;M;Tschechoslowakei;1;1999;Matthäus;17
31. Dezember 2004;Basel;M;Angola;17;2004;Matthäus;17
31. Dezember 2004;Basel;M;Australien;8;2004;Matthäus;17
31. Dezember 2004;Basel;M;Ex-Jugoslawien;681;2004;Matthäus;17
31. Dezember 2004;Basel;M;Finnland;5;2004;Matthäus;17
31. Dezember 2004;Basel;M;Israel;4;2004;Matthäus;17
31. Dezember 2004;Basel;M;Mexiko;4;2004;Matthäus;17
31. Dezember 2004;Basel;M;Venezuela;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Eritrea;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Estland;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Frankreich;37;2004;Matthäus;17
31. Dezember 2004;Basel;W;Haiti;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Israel;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Kenia;4;2004;Matthäus;17
31. Dezember 2004;Basel;W;Luxemburg;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Marokko;7;2004;Matthäus;17
31. Dezember 2004;Basel;W;Polen;17;2004;Matthäus;17
31. Dezember 2004;Basel;W;Singapur;2;2004;Matthäus;17
31. Dezember 2004;Basel;W;Somalia;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Venezuela;5;2004;Matthäus;17
31. Dezember 2004;Basel;M;Belgien;12;2004;Matthäus;17
31. Dezember 2004;Basel;M;El Salvador;2;2004;Matthäus;17
31. Dezember 2004;Basel;M;Südjemen;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Deutschland;365;2004;Matthäus;17
31. Dezember 2004;Basel;W;Guatemala;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Kongo (Brazzaville);4;2004;Matthäus;17
31. Dezember 2004;Basel;W;Nigeria;1;2004;Matthäus;17
31. Dezember 2004;Basel;W;Schweiz;4018;2004;Matthäus;17
31. Dezember 2006;Basel;W;China;33;2006;Matthäus;17
31. Dezember 2006;Basel;W;Italien;443;2006;Matthäus;17
31. Dezember 2006;Basel;W;Mexiko;4;2006;Matthäus;17
31. Dezember 2006;Basel;W;Neuseeland;3;2006;Matthäus;17
31. Dezember 2006;Basel;W;Schweden;7;2006;Matthäus;17
31. Dezember 2007;Basel;M;Cabo Verde;3;2007;Matthäus;17
31. Dezember 1998;Basel;M;Indien;14;1998;Matthäus;17
31. Dezember 1998;Basel;M;Tunesien;2;1998;Matthäus;17
31. Dezember 1998;Basel;M;Vietnam;24;1998;Matthäus;17
31. Dezember 1998;Basel;W;Togo;4;1998;Matthäus;17
31. Dezember 1999;Basel;M;Irak;21;1999;Matthäus;17
31. Dezember 1999;Basel;M;Kanada;7;1999;Matthäus;17
31. Dezember 1999;Basel;M;Schweden;3;1999;Matthäus;17
31. Dezember 1999;Basel;M;Türkei;814;1999;Matthäus;17
31. Dezember 1999;Basel;W;Angola;3;1999;Matthäus;17
31. Dezember 1999;Basel;W;El Salvador;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Korea (Süd-);4;1999;Matthäus;17
31. Dezember 1999;Basel;W;Mosambik;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Südafrika;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Äthiopien;5;1999;Matthäus;17
31. Dezember 2002;Basel;M;Griechenland;5;2002;Matthäus;17
31. Dezember 2002;Basel;M;Italien;716;2002;Matthäus;17
31. Dezember 2002;Basel;W;Kenia;1;2002;Matthäus;17
31. Dezember 2002;Basel;M;Luxemburg;1;2002;Matthäus;17
31. Dezember 2002;Basel;W;Belarus;1;2002;Matthäus;17
31. Dezember 2002;Basel;W;Senegal;1;2002;Matthäus;17
31. Dezember 2002;Basel;W;Thailand;26;2002;Matthäus;17
31. Dezember 2002;Basel;M;Spanien;278;2002;Matthäus;17
31. Dezember 2002;Basel;W;Dominikanische Republik;41;2002;Matthäus;17
31. Dezember 2002;Basel;W;Syrien;2;2002;Matthäus;17
31. Dezember 2009;Basel;M;Guatemala;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Österreich;57;2009;Matthäus;17
31. Dezember 2009;Basel;W;Haiti;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Marokko;10;2009;Matthäus;17
31. Dezember 2009;Basel;M;Union der Sozialistischen Sowjetrepu;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Italien;382;2009;Matthäus;17
31. Dezember 2009;Basel;W;Sambia;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Senegal;2;2009;Matthäus;17
31. Dezember 1998;Basel;M;Bangladesch;8;1998;Matthäus;17
31. Dezember 1998;Basel;M;Frankreich;38;1998;Matthäus;17
31. Dezember 1987;Basel;M;Bolivien;1;1987;Matthäus;17
31. Dezember 1987;Basel;M;Kolumbien;1;1987;Matthäus;17
31. Dezember 1987;Basel;M;Niederlande;18;1987;Matthäus;17
31. Dezember 1987;Basel;M;Pakistan;7;1987;Matthäus;17
31. Dezember 1987;Basel;M;Peru;2;1987;Matthäus;17
31. Dezember 1987;Basel;W;Chile;5;1987;Matthäus;17
31. Dezember 1987;Basel;W;El Salvador;2;1987;Matthäus;17
31. Dezember 1987;Basel;W;Malaysia;1;1987;Matthäus;17
31. Dezember 1996;Basel;W;Kamerun;3;1996;Matthäus;17
31. Dezember 1996;Basel;W;Portugal;102;1996;Matthäus;17
31. Dezember 1996;Basel;W;Tunesien;1;1996;Matthäus;17
31. Dezember 1996;Basel;W;Union der Sozialistischen Sowjetrepu;1;1996;Matthäus;17
31. Dezember 1992;Basel;M;Afghanistan;2;1992;Matthäus;17
31. Dezember 1992;Basel;M;Bolivien;3;1992;Matthäus;17
31. Dezember 1992;Basel;M;Cabo Verde;4;1992;Matthäus;17
31. Dezember 1992;Basel;M;China;13;1992;Matthäus;17
31. Dezember 1992;Basel;M;Dominikanische Republik;2;1992;Matthäus;17
31. Dezember 1992;Basel;M;Irland;3;1992;Matthäus;17
31. Dezember 1992;Basel;M;Österreich;39;1992;Matthäus;17
31. Dezember 1992;Basel;W;Bulgarien;2;1992;Matthäus;17
31. Dezember 1992;Basel;W;Indien;7;1992;Matthäus;17
31. Dezember 1992;Basel;W;Mali;1;1992;Matthäus;17
31. Dezember 1992;Basel;W;Niederlande;8;1992;Matthäus;17
31. Dezember 1992;Basel;W;Portugal;69;1992;Matthäus;17
31. Dezember 1992;Basel;W;Spanien;331;1992;Matthäus;17
31. Dezember 1992;Basel;W;Togo;4;1992;Matthäus;17
31. Dezember 1992;Basel;W;Trinidad und Tobago;1;1992;Matthäus;17
31. Dezember 1979;Basel;M;Polen;3;1979;Matthäus;17
31. Dezember 1979;Basel;W;Libanon;2;1979;Matthäus;17
31. Dezember 1990;Basel;M;Bulgarien;2;1990;Matthäus;17
31. Dezember 1988;Basel;W;Äthiopien;1;1988;Matthäus;17
31. Dezember 1986;Basel;M;Brasilien;3;1986;Matthäus;17
31. Dezember 1986;Basel;M;Deutschland;200;1986;Matthäus;17
31. Dezember 1986;Basel;M;Kongo (Kinshasa);2;1986;Matthäus;17
31. Dezember 1986;Basel;M;Senegal;2;1986;Matthäus;17
31. Dezember 1986;Basel;M;Vereinigtes Königreich;39;1986;Matthäus;17
31. Dezember 1991;Basel;M;Iran;1;1991;Matthäus;17
31. Dezember 1991;Basel;M;Rumänien;2;1991;Matthäus;17
31. Dezember 1991;Basel;M;Türkei;886;1991;Matthäus;17
31. Dezember 1991;Basel;M;Vereinigte Staaten;29;1991;Matthäus;17
31. Dezember 1991;Basel;M;Zypern;1;1991;Matthäus;17
31. Dezember 1991;Basel;W;Kamerun;1;1991;Matthäus;17
31. Dezember 1991;Basel;W;Niederlande;12;1991;Matthäus;17
31. Dezember 1991;Basel;W;Polen;4;1991;Matthäus;17
31. Dezember 1991;Basel;W;Portugal;53;1991;Matthäus;17
31. Dezember 1991;Basel;W;Thailand;5;1991;Matthäus;17
31. Dezember 1990;Basel;M;Gambia;1;1990;Matthäus;17
31. Dezember 2013;Basel;M;Kroatien;70;2013;Matthäus;17
31. Dezember 2013;Basel;M;Liechtenstein;2;2013;Matthäus;17
31. Dezember 2013;Basel;M;Sri Lanka;71;2013;Matthäus;17
31. Dezember 2013;Basel;M;Vereinigtes Königreich;83;2013;Matthäus;17
31. Dezember 2013;Basel;W;Côte d'Ivoire;2;2013;Matthäus;17
31. Dezember 2013;Basel;W;Malaysia;1;2013;Matthäus;17
31. Dezember 2013;Basel;W;Myanmar;3;2013;Matthäus;17
31. Dezember 2013;Basel;W;Spanien;162;2013;Matthäus;17
31. Dezember 2013;Basel;W;Sri Lanka;65;2013;Matthäus;17
31. Dezember 2015;Basel;W;Äthiopien;1;2015;Matthäus;17
31. Dezember 2015;Basel;M;Finnland;6;2015;Matthäus;17
31. Dezember 2015;Basel;M;Nigeria;10;2015;Matthäus;17
31. Dezember 2015;Basel;M;Nordmazedonien;227;2015;Matthäus;17
31. Dezember 2015;Basel;M;Singapur;1;2015;Matthäus;17
31. Dezember 2015;Basel;M;Uruguay;1;2015;Matthäus;17
31. Dezember 2015;Basel;W;Bosnien und Herzegowina;52;2015;Matthäus;17
31. Dezember 2015;Basel;W;Dänemark;5;2015;Matthäus;17
31. Dezember 2015;Basel;W;Indien;172;2015;Matthäus;17
31. Dezember 2015;Basel;W;Jemen;3;2015;Matthäus;17
31. Dezember 2015;Basel;W;Kroatien;57;2015;Matthäus;17
31. Dezember 2015;Basel;W;Litauen;6;2015;Matthäus;17
31. Dezember 2015;Basel;W;Serbien;187;2015;Matthäus;17
31. Dezember 2017;Basel;W;Estland;1;2017;Matthäus;17
31. Dezember 2017;Basel;W;Haiti;1;2017;Matthäus;17
31. Dezember 2017;Basel;W;Jamaika;1;2017;Matthäus;17
31. Dezember 2017;Basel;W;Libanon;4;2017;Matthäus;17
31. Dezember 2014;Basel;M;Bolivien;4;2014;Matthäus;17
31. Dezember 2014;Basel;M;Irak;27;2014;Matthäus;17
31. Dezember 2014;Basel;M;Serbien;149;2014;Matthäus;17
31. Dezember 2014;Basel;M;Thailand;9;2014;Matthäus;17
31. Dezember 2014;Basel;M;Uganda;1;2014;Matthäus;17
31. Dezember 2014;Basel;M;Vietnam;16;2014;Matthäus;17
31. Dezember 2014;Basel;W;Australien;3;2014;Matthäus;17
31. Dezember 2014;Basel;W;China;32;2014;Matthäus;17
31. Dezember 2014;Basel;W;Deutschland;628;2014;Matthäus;17
31. Dezember 2014;Basel;W;Italien;405;2014;Matthäus;17
31. Dezember 2014;Basel;W;Lettland;5;2014;Matthäus;17
31. Dezember 2014;Basel;W;Liechtenstein;2;2014;Matthäus;17
31. Dezember 2014;Basel;W;Nigeria;4;2014;Matthäus;17
31. Dezember 2014;Basel;W;Syrien;16;2014;Matthäus;17
31. Dezember 2014;Basel;W;Vereinigtes Königreich;57;2014;Matthäus;17
31. Dezember 2019;Basel;W;Irland;5;2019;Matthäus;17
31. Dezember 2019;Basel;W;Italien;377;2019;Matthäus;17
31. Dezember 2019;Basel;W;Libanon;4;2019;Matthäus;17
31. Dezember 2019;Basel;W;Mongolei;6;2019;Matthäus;17
31. Dezember 2019;Basel;W;Montenegro;1;2019;Matthäus;17
31. Dezember 2019;Basel;W;Serbien;137;2019;Matthäus;17
31. Dezember 2019;Basel;W;Thailand;28;2019;Matthäus;17
31. Dezember 2019;Basel;W;Ungarn;35;2019;Matthäus;17
31. Dezember 2019;Basel;W;Österreich;38;2019;Matthäus;17
31. Dezember 2020;Basel;M;Bosnien und Herzegowina;49;2020;Matthäus;17
31. Dezember 2020;Basel;M;Dänemark;8;2020;Matthäus;17
31. Dezember 2020;Basel;M;Griechenland;28;2020;Matthäus;17
31. Dezember 2020;Basel;M;Guinea-Bissau;1;2020;Matthäus;17
31. Dezember 2020;Basel;M;Italien;504;2020;Matthäus;17
31. Dezember 2020;Basel;M;Taiwan;2;2020;Matthäus;17
31. Dezember 2020;Basel;M;Ukraine;5;2020;Matthäus;17
31. Dezember 2020;Basel;W;Mongolei;6;2020;Matthäus;17
31. Dezember 2020;Basel;W;Polen;36;2020;Matthäus;17
31. Dezember 2020;Basel;W;Thailand;22;2020;Matthäus;17
31. Dezember 2020;Basel;W;Ecuador;1;2020;Matthäus;17
31. Dezember 2020;Basel;W;Indonesien;1;2020;Matthäus;17
31. Dezember 2020;Basel;W;Norwegen;3;2020;Matthäus;17
31. Dezember 2020;Basel;W;Vereinigtes Königreich;71;2020;Matthäus;17
31. Dezember 2012;Basel;M;Dominikanische Republik;9;2012;Matthäus;17
31. Dezember 2012;Basel;M;Liechtenstein;2;2012;Matthäus;17
31. Dezember 2012;Basel;M;Vereinigte Staaten;54;2012;Matthäus;17
31. Dezember 2012;Basel;W;Chile;2;2012;Matthäus;17
31. Dezember 2012;Basel;W;Mongolei;5;2012;Matthäus;17
31. Dezember 2012;Basel;W;Rumänien;38;2012;Matthäus;17
31. Dezember 2012;Basel;W;Simbabwe;1;2012;Matthäus;17
31. Dezember 2012;Basel;M;Nordmazedonien;240;2012;Matthäus;17
31. Dezember 2012;Basel;M;Portugal;303;2012;Matthäus;17
31. Dezember 2012;Basel;M;Russland;12;2012;Matthäus;17
31. Dezember 2012;Basel;W;Bulgarien;18;2012;Matthäus;17
31. Dezember 2012;Basel;W;Island;2;2012;Matthäus;17
31. Dezember 2012;Basel;W;Jordanien;3;2012;Matthäus;17
31. Dezember 2012;Basel;W;Nigeria;4;2012;Matthäus;17
31. Dezember 2012;Basel;M;Pakistan;9;2012;Matthäus;17
31. Dezember 2012;Basel;M;Schweden;7;2012;Matthäus;17
31. Dezember 2012;Basel;M;Tunesien;19;2012;Matthäus;17
31. Dezember 2012;Basel;W;Costa Rica;1;2012;Matthäus;17
31. Dezember 2012;Basel;W;El Salvador;1;2012;Matthäus;17
31. Dezember 1980;Basel;M;Israel;3;1980;Matthäus;17
31. Dezember 1980;Basel;W;China;2;1980;Matthäus;17
31. Dezember 1981;Basel;M;Indonesien;1;1981;Matthäus;17
31. Dezember 1981;Basel;M;Japan;7;1981;Matthäus;17
31. Dezember 1981;Basel;M;Jordanien;5;1981;Matthäus;17
31. Dezember 1981;Basel;M;Luxemburg;1;1981;Matthäus;17
31. Dezember 1981;Basel;M;Marokko;5;1981;Matthäus;17
31. Dezember 1981;Basel;M;Vietnam;16;1981;Matthäus;17
31. Dezember 1981;Basel;W;Korea (Süd-);1;1981;Matthäus;17
31. Dezember 1981;Basel;W;Staat unbekannt oder nicht angegeben;2;1981;Matthäus;17
31. Dezember 1981;Basel;W;Vietnam;16;1981;Matthäus;17
31. Dezember 1983;Basel;M;Neuseeland;1;1983;Matthäus;17
31. Dezember 1983;Basel;W;Japan;1;1983;Matthäus;17
31. Dezember 1983;Basel;W;Korea (Süd-);3;1983;Matthäus;17
31. Dezember 1983;Basel;W;Portugal;9;1983;Matthäus;17
31. Dezember 1992;Basel;M;Ungarn;19;1992;Matthäus;17
31. Dezember 1992;Basel;W;Libanon;3;1992;Matthäus;17
31. Dezember 2000;Basel;M;Belgien;8;2000;Matthäus;17
31. Dezember 2000;Basel;M;Bolivien;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Cabo Verde;3;2000;Matthäus;17
31. Dezember 2000;Basel;W;Japan;4;2000;Matthäus;17
31. Dezember 2000;Basel;W;Moldova;1;2000;Matthäus;17
31. Dezember 2003;Basel;W;Algerien;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Neuseeland;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Spanien;186;2003;Matthäus;17
31. Dezember 2003;Basel;M;Kuba;9;2003;Matthäus;17
31. Dezember 2003;Basel;M;Uruguay;1;2003;Matthäus;17
31. Dezember 1999;Basel;M;Israel;2;1999;Matthäus;17
31. Dezember 1999;Basel;M;Jordanien;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Neuseeland;2;1999;Matthäus;17
31. Dezember 1999;Basel;M;Tunesien;4;1999;Matthäus;17
31. Dezember 1999;Basel;M;Union der Sozialistischen Sowjetrepu;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Brasilien;12;1999;Matthäus;17
31. Dezember 1999;Basel;W;Ex-Jugoslawien;666;1999;Matthäus;17
31. Dezember 1999;Basel;W;Marokko;6;1999;Matthäus;17
31. Dezember 2002;Basel;M;Sri Lanka;126;2002;Matthäus;17
31. Dezember 2002;Basel;M;China;8;2002;Matthäus;17
31. Dezember 2002;Basel;W;Bosnien und Herzegowina;150;2002;Matthäus;17
31. Dezember 2003;Basel;M;Armenien;1;2003;Matthäus;17
31. Dezember 2003;Basel;M;Dänemark;6;2003;Matthäus;17
31. Dezember 2003;Basel;M;Albanien;5;2003;Matthäus;17
31. Dezember 2002;Basel;M;Bangladesch;3;2002;Matthäus;17
31. Dezember 2002;Basel;M;Bulgarien;1;2002;Matthäus;17
31. Dezember 2002;Basel;M;Slowenien;5;2002;Matthäus;17
31. Dezember 2002;Basel;M;Vereinigtes Königreich;64;2002;Matthäus;17
31. Dezember 2002;Basel;W;Mexiko;3;2002;Matthäus;17
31. Dezember 2009;Basel;M;Côte d'Ivoire;6;2009;Matthäus;17
31. Dezember 2009;Basel;M;Kanada;15;2009;Matthäus;17
31. Dezember 2009;Basel;W;Australien;6;2009;Matthäus;17
31. Dezember 2009;Basel;W;Brasilien;53;2009;Matthäus;17
31. Dezember 2009;Basel;W;Polen;22;2009;Matthäus;17
31. Dezember 2009;Basel;W;Sri Lanka;71;2009;Matthäus;17
31. Dezember 1980;Basel;M;Deutschland;183;1980;Matthäus;17
31. Dezember 1987;Basel;M;Deutschland;193;1987;Matthäus;17
31. Dezember 1987;Basel;W;Marokko;2;1987;Matthäus;17
